PROGRAMA,CODIGO_SNIP,CODIGO_UNIFICADO,NOMBRE_PROYECTO,UNIDAD_EJECUTORA,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,BENEFICIARIOS,COSTO_TOTAL_INVERSION,MODALIDAD_FINANCIAMIENTO,ETAPA,ESTADO,FECHA_INICIO,FECHA_FIN,ESTADO_PIP_MEF,LATITUD,LONGITUD
PNSR,265770,2183281,"MEJORAMIENTO, AMPLIACION DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y LETRINIZACION DE LAS LOCALIDADES DE EL LIBANO, SANTA CRUZ DE LA LIBERTAD, Y LA PRIMAVERA, DISTRITO DE OMIA - RODRIGUEZ DE MENDOZA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE OMIA,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,10609,1188,6526234.08,TRANSFERENCIA,OBRA,CONCLUIDO,2015-04-14,2016-12-21,CERRADO,-6.433979999999963,-77.42057999999997
PNSR,267221,2192907,"AMPLIACION, MEJORAMIENTO DEL SISTEMA INTEGRAL DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE SANTO TOMAS, DISTRITO DE SANTO TOMAS - LUYA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE SANTO TOMAS,AMAZONAS,LUYA,SANTO TOMAS,10521,1088,4612912.58,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-07,2015-05-05,ACTIVO,-14.452279999999973,-72.08334999999994
PNSR,191825,2215813,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA CAPITAL DEL DISTRITO DE HUANCARAYLLA, PROVINCIA DE VICTOR FAJARDO - AYACUCHO",MUNICIPALIDAD DISTRITAL DE HUANCARAYLLA,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,51009,721,2157490.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-01,2015-07-12,ACTIVO,-13.716219999999964,-74.10114999999996
PNSR,213785,2214967,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL C.P. PALLATA DEL, DISTRITO DE QUILAHUANI - CANDARAVE - TACNA",MUNICIPALIDAD DISTRITAL DE QUILAHUANI,TACNA,CANDARAVE,QUILAHUANI,230206,226,864495.84,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-17,2015-02-28,ACTIVO,-17.334589999999935,-70.24729999999994
PNSR,257281,2182802,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y  TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE ANCHONGA, DISTRITO DE ANCHONGA - ANGARAES - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE ANCHONGA,HUANCAVELICA,ANGARAES,ANCHONGA,90302,301,1895831.31,TRANSFERENCIA,OBRA,CONCLUIDO,2015-09-08,2015-12-12,ACTIVO,-12.914129999999943,-74.69141999999994
PNSR,265029,2192919,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE DESAGUE Y TRATAMIENTO DE AGUAS RESIDUALES EN LA LOCALIDAD DE CCASIR, DISTRITO DE LA MERCED, PROVINCIA DE CHURCAMPA - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE LA MERCED,HUANCAVELICA,CHURCAMPA,LA MERCED,90505,223,1463780.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-17,2014-12-23,CERRADO,-11.059929999999952,-75.33431999999993
PNSR,235103,2164202,"AMPLIACION Y MEJORAMIENTO  DEL SISTEMA  DE SANEAMIENTO  BASICO INTEGRAL  EN EL SECTOR  DE LUYCHO BAJO, DISTRITO DE MARANURA - LA CONVENCION - CUSCO",MUNICIPALIDAD DISTRITAL DE MARANURA,CUSCO,LA CONVENCION,MARANURA,80904,116,943419.42,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-04,2016-04-12,CERRADO,-12.963709999999935,-72.66452999999996
PNSR,248556,2177083,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS EN LOS SECTORES DE TEALEROS, LAS FLORES Y SAN LUIS, DISTRITO DE HUAYOPATA - LA CONVENCION - CUSCO",MUNICIPALIDAD DISTRITAL DE HUAYOPATA,CUSCO,LA CONVENCION,HUAYOPATA,80903,57,633899.52,TRANSFERENCIA,OBRA,CONCLUIDO,2015-01-21,2015-06-30,ACTIVO,-13.006569999999954,-72.55412999999999
PNSR,147203,2225294,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE ALCANTARILLADO EN EL ANEXO DE LLACUARIPAMPA, DISTRITO DE SINCOS - JAUJA - JUNIN",MUNICIPALIDAD DISTRITAL DE SINCOS,JUNIN,JAUJA,SINCOS,120431,488,1033310.12,TRANSFERENCIA,OBRA,CONCLUIDO,2015-10-24,2016-01-21,CERRADO,-11.910049999999956,-75.53217999999998
PNSR,241921,2225261,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DEL ANEXO DE ANCARO, PROVINCIA DE LA UNION - AREQUIPA",MUNICIPALIDAD DISTRITAL DE TORO,AREQUIPA,LA UNION,TORO,40811,180,870907.05,TRANSFERENCIA,OBRA,CONCLUIDO,2015-04-07,2016-07-18,ACTIVO,-15.227379999999982,-72.94535999999994
PNSR,257529,2181642,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO LA LIMA Y LETRINIZACIÓN DE SUS SECTORES, DISTRITO DE HUARANGO - SAN IGNACIO - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE HUARANGO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,1610,6066309.93,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-14,2016-03-13,CERRADO,-5.285869999999932,-78.80639999999994
PNSR,221592,2209929,"INSTALACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL C.P PISIT Y LOS ANEXOS LAS CRUCES Y GARAY, DISTRITO DE TONGOD - SAN MIGUEL - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE TONGOD,CAJAMARCA,SAN MIGUEL,TONGOD,61112,930,2094588.53,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-01,2015-07-06,ACTIVO,-6.788467926999942,-78.83370496699996
PNSR,150227,2123105,"CONSTRUCCION DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS EN LA ZONA RURAL  EL OCONAL , DISTRITO DE VILLA RICA, PROVINCIA DE OXAPAMPA - PASCO",MUNICIPALIDAD DISTRITAL DE VILLA RICA,PASCO,OXAPAMPA,VILLA RICA,190307,310,654256.16,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-25,2015-01-22,CERRADO,-10.517789999999934,-75.08740999999998
PNSR,251502,2192906,"MEJORAMIENTO DE LOS  SERVICIOS DE AGUA POTABLE Y DESAGUE EN LA LOCALIDAD DE JANGAS, DISTRITO DE JANGAS - HUARAZ - ANCASH",MUNICIPALIDAD DISTRITAL DE JANGAS,ANCASH,HUARAZ,JANGAS,20106,2268,6043517.04,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-18,2015-12-09,ACTIVO,-9.395509999999945,-77.58185999999995
PNSR,295399,2197029,"MEJORAMIENTO DEL SERVICIO DE SANEAMIENTO BASICO INTEGRAL EN LOS SECTORES DE HUANCCORAY, TAYROMA, CCERABAMBA, CHAQUINCO, HUAMANCCASA, AYAPAMPA, RUMICRUZ, ATUNORCCO, LUCREPATA, COLMENA, MOYOCORRAL, ALLCCASUNCA, TINTA TINTA, HUAYLLAPAMPA Y AGUAS BLANCAS  DEL, DISTRITO DE SAN PEDRO DE CACHORA - ABANCAY - APURIMAC",MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CACHORA,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,30108,2991,2979623.29,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-15,2015-02-11,ACTIVO,-13.512119999999982,-72.81313999999998
PNSR,55756,2049455,"CONSTRUCCION DE SISTEMA DE DESAGUE Y MEJORAMIENTO AGUA POTABLE DE LA LOCALIDAD DE CHIMBOTE, DISTRITO DE RAMON CASTILLA, PROVINCIA DE MARISCAL RAMON CASTILLA - LORETO",MUNICIPALIDAD PROVINCIAL DE MARISCAL RAMON CASTILLA,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,160401,676,1994845.74,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-31,2015-04-10,CERRADO,-11.964599999999962,-76.99002999999993
PNSR,266742,2235172,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE TRITA Y ALCANTARILLADO DE CHAQUIL -, DISTRITO DE TRITA - LUYA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE TRITA,AMAZONAS,LUYA,TRITA,10523,1290,3324727.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-10,2015-06-22,CERRADO,-6.149379999999951,-78.00244999999995
PNSR,213787,2216226,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LAS LOCALIDADES DE VISTA HERMOSA, SAN ISIDRO, SAN JOSE, LEJIA CHICO Y EL GUAMBO, DISTRITO DE OMIA - RODRIGUEZ DE MENDOZA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE OMIA ,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,10609,1100,5853109.34,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-23,2016-12-10,ACTIVO,-6.433979999999963,-77.42057999999997
PNSR,257150,2234263,"MEJORAMIENTO, AMPLIACION DEL SISTEMA  DE SANEAMIENTO  DE  LA LOCALIDAD  DE OMIA, DISTRITO DE OMIA - RODRIGUEZ DE MENDOZA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE OMIA,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,10609,1525,1922104.85,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-02,2015-08-27,ACTIVO,-6.433979999999963,-77.42057999999997
PNSR,194214,2207422,"INSTALACION DE AGUA Y ALCANTARILLADO DE SAN SEBASTIAN DE SACRACA DEL DISTRITO DE LAMPA, PROVINCIA DE PAUCAR DEL SARA SARA - AYACUCHO",MUNICIPALIDAD DISTRITAL DE LAMPA,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,50804,2605,9676999.6,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-12,2015-12-06,CERRADO,-15.387103982999975,-70.63984795799996
PNSR,243627,2189122,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA INTEGRAL DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE  MARINTARI, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO",MUNICIPALIDAD DISTRITAL DE SANTA ROSA,AYACUCHO,LA MAR,SANTA ROSA,50507,1870,5315283.0,TRANSFERENCIA,OBRA,CONCLUIDO,2015-06-05,2016-11-22,CERRADO,-5.432419999999979,-78.56733999999994
PNSR,191066,2225847,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS CPM SALITRAL Y LETICIA Y LOS ANEXOS DE VILLA HERMOZA Y LAS PIRIAS, DISTRITO DE MOTUPE - LAMBAYEQUE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE MOTUPE,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,140307,2000,8264921.26,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-27,2016-06-13,ACTIVO,-6.15217999999993,-79.71466999999996
PNSR,275759,2192916,"INSTALACION , AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE SANEAMIENTO BASICO RURAL(AGUA POTABLE Y LETRINAS DE ARRASTRE HIDRAULICO) EN EL CASERIO PUEBLO VIEJO, DISTRITO DE PACORA - LAMBAYEQUE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE PACORA,LAMBAYEQUE,LAMBAYEQUE,PACORA,140309,500,1753462.38,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-26,2015-01-23,CERRADO,-6.42841999999996,-79.84014999999994
PNSR,234935,2225923,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO PAYAC, DISTRITO CUTERVO, PROVINCIA DE CUTERVO - CAJAMARCA",MUNICIPALIDAD PROVINCIAL DE CUTERVO,CAJAMARCA,CUTERVO,CUTERVO,60601,455,1787691.45,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-15,2015-10-12,ACTIVO,-6.3782699999999295,-78.81703999999996
PNSR,127672,2162643,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y CONSTRUCCION DE DESAGUE DEL CENTRO POBLADO DE PAMPAMARCA, DISTRITO DE CHAGLLA - PACHITEA - HUANUCO",MUNICIPALIDAD DISTRITAL DE CHAGLLA,HUANUCO,PACHITEA,CHAGLLA,100802,1990,3984655.25,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-17,2016-08-01,CERRADO,-9.843499999999949,-75.90238999999997
PNSR,187520,2209395,"INSTALACION DEL SISTEMA DE ALCANTARILLADO DE LA COMUNIDAD DE MIRMACA, DISTRITO DE PAUZA, PROVINCIA DE PAUCAR DEL SARA SARA - AYACUCHO",MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,50801,1404,2416684.33,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-23,2015-06-10,ACTIVO,-15.30621999999994,-73.36619999999994
PNSR,248458,2225913,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y LETRINIZACION EN LA LOCALIDA AULLAN, DISTRITO CUTERVO, PROVINCIA DE CUTERVO - CAJAMARCA",MUNICIPALIDAD PROVINCIAL DE CUTERVO,CAJAMARCA,CUTERVO,CUTERVO,60601,441,1571989.69,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-10,2015-05-23,CERRADO,-6.3782699999999295,-78.81703999999996
PNSR,180092,2138956,"CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO DEL CASERIO DE SHANCAC, DISTRITO DE COMANDANTE NOEL - CASMA - ANCASH",MUNICIPALIDAD DISTRITAL DE PAMPAS,ANCASH,"CASMA,HUARAZ","COMANDANTE NOEL,PAMPAS",20803,255,1527308.74,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-13,2014-12-12,ACTIVO,-9.44486999999998,-78.35098999999997
PNSR,206230,2209450,"INSTALACION DEL SISTEMA DE DESAGUE DE LA LOCALIDAD DE HUAYA, DISTRITO DE CHACAS, PROVINCIA DE ASUNCION - ANCASH",MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,ANCASH,ASUNCION,CHACAS,20401,580,1265847.67,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-24,2015-03-25,ACTIVO,-9.162439999999947,-77.36609999999996
PNSR,221559,2158675,"INSTALACION DEL SISTEMA DE ALCANTARILLADO, TRATAMIENTO Y DISPOSICION DE EXCRETAS EN EL CENTRO POBLADO LAMASPAMPA, DISTRITO SAN MIGUEL, PROVINCIA DE SAN MIGUEL - CAJAMARCA",MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,61101,354,624607.99,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-16,2015-02-12,CERRADO,-12.077999999999975,-77.09586999999993
PNSR,206224,2204023,"AMPLIACION DEL SISTEMA DE AGUA POTABLE Y DESAGÜE EN LA LOCALIDAD DE RAYAN, DISTRITO DE CHACAS, PROVINCIA DE ASUNCION - ANCASH",MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,ANCASH,ASUNCION,CHACAS,20401,492,2114125.31,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-11,2015-06-13,ACTIVO,-9.162439999999947,-77.36609999999996
PNSR,228741,2161375,"MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO EN EL CENTRO POBLADO DE LAMPIAN DISTRITO DE LAMPIAN,, PROVINCIA DE HUARAL - LIMA",MUNICIPALIDAD DISTRITAL DE LAMPIAN,LIMA,HUARAL,LAMPIAN,150607,329,2172459.56,TRANSFERENCIA,OBRA,PARALIZADA,2014-09-15,2023-09-23,ACTIVO,-11.281729999999982,-76.83548999999994
PNSR,185729,2204544,"AMPLIACION, MEJORAMIENTO REDES DE AGUA POTABLE - CONST. INTEGRAL SIST. ALCANTARILLADO -LOCALIDADES SANTA ROSA, RAMOS, TUCUCHIN, LA PUNTA, TRANCAHUAYCO, TUNASPATA, TRIUNFO Y SANTA BARBARA, DISTRITO DE SANTA ROSA - RODRIGUEZ DE MENDOZA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE SANTA ROSA,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,10610,798,5735884.28,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-24,2015-10-19,CERRADO,-5.432419999999979,-78.56733999999994
PNSR,220874,2162633,"MEJORAMIENTO, AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS CON ARRASTRE HIDRAULICO EN LA CC.NN. PANGA Y EL ANEXO DE PUEBLO LIBRE DE CHIRIARI, DISTRITO DE MAZAMARI, PROVINCIA DE SATIPO - JUNIN",MUNICIPALIDAD PROVINCIAL DE SATIPO,JUNIN,SATIPO,MAZAMARI,120604,889,654176.24,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-13,2015-12-22,CERRADO,-11.325359999999932,-74.52975999999995
PNSR,98415,2096100,"AMPLIACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO ARAMANGO, DISTRITO DE ARAMANGO - BAGUA - AMAZONAS",MUNICIPALIDAD DISTRITAL DE ARAMANGO,AMAZONAS,BAGUA,ARAMANGO,10202,1607,2993127.39,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-04,2015-09-03,CERRADO,-5.416459999999972,-78.43733999999995
PNSR,249364,2176156,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS SANITARIAS EN EL ANEXO DE ANGASMAYO, DISTRITO DE CHAMBARA - CONCEPCION - JUNIN",MUNICIPALIDAD DISTRITAL DE CHAMBARA,JUNIN,CONCEPCION,CHAMBARA,120204,585,1579840.77,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-22,2015-04-04,ACTIVO,-11.996009999999956,-75.46062999999998
PNSR,284126,2192921,"MEJORAMIENTO Y  AMPLIACION   DE  LOS SERVICIOS  DE  AGUA POTABLE  E INSTALACION  DEL SERVICIO  DE  DESAGUE Y PTAR EN LAS LOCALIDADES  DE  PARCO PILCOLLAMA Y HUANCAMANTA, DISTRITO DE COCHAS - CONCEPCION - JUNIN",MUNICIPALIDAD DISTRITAL DE COCHAS,JUNIN,CONCEPCION,COCHAS,120205,1721,3547623.49,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-17,2015-09-06,ACTIVO,-10.606319999999926,-77.42634999999996
PNSR,238083,2226036,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN 10 CASERIOS DEL DISTRITO DE CHOROPAMPA, PROVINCIA DE CHOTA - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHOROPAMPA,CAJAMARCA,CHOTA,CHOROPAMPA,60406,1934,4627233.95,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-18,2016-02-16,ACTIVO,-6.370186027999978,-78.36939393699998
PNSR,220782,2176171,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DEL SISTEMA DE ALCANTARILLADO DEL AREA URBANA DE COMPIN, Y CREACION DEL SISTEMA DE ALCANTARILLADO DE CORMOT, DISTRITO DE MARMOT, PROVINCIA DE GRAN CHIMU - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE MARMOT,LA LIBERTAD,GRAN CHIMU,MARMOT,131103,1088,6123127.18,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-23,2015-12-17,ACTIVO,-7.662529999999947,-78.70150999999998
PNSR,197985,2209222,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICION DE EXCRETAS DE LA LOCALIDAD DE CANGALLI DEL, DISTRITO DE SAN ANTON - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE SAN ANTON,PUNO,AZANGARO,SAN ANTON,210211,360,1135903.82,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-05,2015-04-02,ACTIVO,-14.398279999999943,-70.27310999999997
PNSR,235447,2226014,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO  EN EL CENTRO POBLADO DE PACAYSUIZO, DISTRITO DE ALTO INAMBARI - SANDIA - PUNO",MUNICIPALIDAD DISTRITAL DE ALTO INAMBARI,PUNO,SANDIA,ALTO INAMBARI,211209,1185,2157421.75,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-01,2015-05-25,CERRADO,-14.09561999999994,-69.26108999999997
PNSR,237419,2165473,"AMPLIACION Y MEJORAMIENTO DE REDES DE AGUA POTABLE Y CONEXIONES DOMICILIARIAS EN LA LOCALIDAD DE CHIMBOYA-AYMAÑA, DISTRITO DE CORANI - CARABAYA - PUNO",MUNICIPALIDAD DISTRITAL DE CORANI,PUNO,CARABAYA,CORANI,210305,564,832961.05,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-01,2014-11-30,CERRADO,-13.836129999999969,-70.70792999999998
PNSR,262997,2199789,"INSTALACION DE UNIDADES BÁSICAS DE SANEAMIENTO EN LOCALIDADES DEL ÁMBITO RURAL DEL, DISTRITO DE ALCAMENCA - VICTOR FAJARDO - AYACUCHO",MUNICIPALIDAD DISTRITAL DE ALCAMENCA,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,51002,1508,2162592.77,TRANSFERENCIA,OBRA,CONCLUIDO,2015-08-04,2016-02-07,CERRADO,-13.638729999999953,-74.13591999999994
PNSR,136021,2128482,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE DEL DISTRITO DE PARIACOTO Y ANEXOS, PROVINCIA DE HUARAZ - ANCASH",MUNICIPALIDAD DISTRITAL DE PARIACOTO,ANCASH,HUARAZ,PARIACOTO,20110,1942,8515575.02,TRANSFERENCIA,OBRA,CONCLUIDO,2015-11-01,2017-01-14,CERRADO,-9.550869999999975,-77.83955999999995
PNSR,269879,2188983,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA Y ALCANTARILLADO EN LOS ANEXOS  DE CALIENTES Y MICULLA, DISTRITO DE PACHIA - TACNA - TACNA",MUNICIPALIDAD DISTRITAL DE PACHIA,TACNA,TACNA,PACHIA,230106,1192,3890774.43,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-27,2015-09-22,ACTIVO,-17.811779999999942,-70.00712999999996
PNSR,118377,2104332,"MEJORAMIENTO DEL SISTEMA DE SANEAMIENTO BASICO DEL CASERIO LA JUANITA - MESONES MURO, DISTRITO DE MANUEL ANTONIO MESONES MURO - FERRENAFE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,140204,125,180071.71,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-19,2016-01-11,ACTIVO,-6.592519999999979,-79.67618999999996
PNSR,259675,2180886,"INSTALACION DEL SISTEMA DE SANEAMIENTO BÁSICO EN LA ZONA RURAL DE, DISTRITO DE CHETILLA - CAJAMARCA - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE CHETILLA,CAJAMARCA,CAJAMARCA,CHETILLA,60103,4153,5885167.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-07,2015-05-21,CERRADO,-7.148769999999956,-78.67208999999997
PNSR,198385,2215934,"MEJORAMIENTO Y AMPLIACIÓN DE SANEAMIENTO BASICO INTEGRAL DE QUEUÑACANCHA, DISTRITO DE HUANCARANI, PROVINCIA DE PAUCARTAMBO - CUSCO",MUNICIPALIDAD DISTRITAL DE HUANCARANI,CUSCO,PAUCARTAMBO,HUANCARANI,81105,185,650266.52,TRANSFERENCIA,OBRA,CONCLUIDO,2015-02-19,2015-06-08,ACTIVO,-13.505679999999927,-71.65343999999999
PNSR,186663,2209462,"INSTALACION DEL SISTEMA DE DESAGUE EN EL CENTRO POBLADO DE CANDELARIA, DISTRITO DE POLOBAYA, PROVINCIA DE AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE POLOBAYA,AREQUIPA,AREQUIPA,POLOBAYA,40114,170,231306.71,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-11,2014-11-21,ACTIVO,-16.56553999999994,-71.36836999999997
PNSR,241731,2220799,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y LETRINAS CON ARRASTRE HIDRUALICO  EN EL CASERIO DE PAUCAPAMPA DEL C.P NUEVA ESPERANZA, DISTRITO DE LA LIBERTAD DE PALLAN, PROVINCIA DE CELENDIN, DEPARTAMENTO DE CAJAMARCA",MUNICIPALIDAD DISTRITAL DE LA LIBERTAD DE PALLAN,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,60312,575,1777215.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-03,2014-12-31,ACTIVO,-6.688859999999977,-78.30564999999996
PNSR,198881,2209137,"INSTALACION DEL SISTEMA DE AGUA POTABLE  Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD  HUAYLLANI Y TUMARUMA DEL DISTRITO DE LAMPA, PROVINCIA DE LAMPA - PUNO",MUNICIPALIDAD PROVINCIAL DE LAMPA,PUNO,LAMPA,LAMPA,210701,506,1410318.25,TRANSFERENCIA,OBRA,CONCLUIDO,2015-01-19,2015-07-17,CERRADO,-15.387103982999975,-70.63984795799996
PNSR,265047,2197824,"INSTALACION SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA COMUNIDAD DE CHURICANCHI, DISTRITO DE CARACOTO - SAN ROMAN - PUNO",MUNICIPALIDAD DISTRITAL DE CARACOTO,PUNO,SAN ROMAN,CARACOTO,211104,468,882627.39,TRANSFERENCIA,OBRA,CONCLUIDO,2015-06-10,2016-04-14,CERRADO,-15.567679999999939,-70.10109999999997
PNSR,273831,2197155,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO INTEGRAL EN EL SECTOR ESQUERICA DE LA COMUNIDAD DE SAN ANTONIO DE ESQUERICA, DISTRITO DE ROSASPATA - HUANCANE - PUNO",MUNICIPALIDAD DISTRITAL DE ROSASPATA,PUNO,HUANCANE,ROSASPATA,210606,216,608293.43,TRANSFERENCIA,OBRA,CONCLUIDO,2015-02-23,2015-07-15,ACTIVO,-15.23446999999993,-69.52819999999997
